cell,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio12,bio13,bio14,bio15,bio18,bio19,X0,X11,X12,X21,X22,X23,X24,X31,X41,X42,X43,X52,X71,X81,X82,X90,X95,x,y,dominant_cover,has_open_water,has_deciduous_forest,has_evergreen_forest,has_mixed_forest,has_shrub_or_scrub,has_grassland_or_herbaceous,has_pasture_or_hay,has_cultivated_crops,has_other,has_developed,has_wetlands
11987,155.0,132.0,39.0,7440.0,321.0,-14.0,335.0,248.0,110.0,248.0,1167.0,128.0,74.0,18.0,362.0,272.0,0.0,0.0,0,0.393231511116028,0.10570138692855802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5010671019554139,0.0,0.0,-77.9166666666667,35.75,Cultivated Crops,False,False,False,False,False,False,False,True,False,True,False
11995,165.0,98.0,33.0,6970.0,306.0,15.0,291.0,249.0,131.0,252.0,1324.0,151.0,84.0,18.0,408.0,302.0,0.0,0.34301659464836104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6569834351539611,0.0,-75.75,35.75,Wetlands,True,False,False,False,False,False,False,False,False,False,True
11996,165.0,92.0,32.0,6920.0,303.0,18.0,285.0,250.0,111.0,252.0,1322.0,150.0,83.0,17.0,400.0,304.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.5833333333333,35.75,Open Water,True,False,False,False,False,False,False,False,False,False,False
11997,166.0,89.0,31.0,6841.0,301.0,22.0,279.0,250.0,111.0,252.0,1332.0,151.0,83.0,16.0,399.0,308.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.4166666666667,35.75,Other,False,False,False,False,False,False,False,False,True,False,False
12013,179.0,141.0,38.0,8152.0,378.0,10.0,368.0,95.0,214.0,287.0,144.0,21.0,3.0,39.0,39.0,45.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-115.416666666667,35.5833333333333,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
12034,145.0,146.0,36.0,8701.0,342.0,-54.0,396.0,192.0,31.0,256.0,598.0,101.0,12.0,54.0,202.0,53.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-99.9166666666667,35.5833333333333,Grassland/Herbaceous,False,False,False,False,False,True,False,False,False,False,False
12041,156.0,127.0,33.0,8834.0,343.0,-35.0,378.0,203.0,40.0,267.0,837.0,137.0,26.0,44.0,241.0,98.0,0.0,0.323114842176437,0,0.483037918806076,0.193847239017487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.5833333333333,35.5833333333333,Developed,True,False,False,False,False,False,False,False,False,True,False
12050,146.0,133.0,36.0,8225.0,328.0,-41.0,369.0,145.0,36.0,249.0,1207.0,141.0,63.0,20.0,270.0,247.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.25,35.5833333333333,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,False
12062,156.0,114.0,32.0,8539.0,330.0,-24.0,354.0,158.0,216.0,262.0,1257.0,132.0,72.0,19.0,257.0,323.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-90.0833333333333,35.5833333333333,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
12070,142.0,138.0,38.0,8000.0,318.0,-39.0,357.0,141.0,201.0,242.0,1377.0,150.0,87.0,16.0,305.0,360.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.0833333333333,35.5833333333333,Developed,False,False,False,False,False,False,False,False,False,True,False
12079,131.0,125.0,37.0,7684.0,296.0,-39.0,335.0,44.0,187.0,227.0,1484.0,161.0,90.0,15.0,342.0,401.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0862258300185204,0.857388138771057,0.0,0.0,0.0,0.0563860386610031,0.0,0.0,0.0,-85.0833333333333,35.5833333333333,Evergreen Forest,False,True,True,False,False,False,True,False,False,False,False
12086,94.0,122.0,38.0,7039.0,247.0,-68.0,315.0,92.0,101.0,181.0,1728.0,175.0,116.0,9.0,438.0,436.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.4166666666667,35.5833333333333,Mixed Forest,False,False,False,True,False,False,False,False,False,False,False
12087,98.0,126.0,39.0,7014.0,253.0,-65.0,318.0,96.0,105.0,186.0,1647.0,167.0,111.0,9.0,422.0,412.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.25,35.5833333333333,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,False
12091,125.0,134.0,40.0,7230.0,288.0,-44.0,332.0,216.0,81.0,216.0,1163.0,117.0,83.0,12.0,322.0,262.0,0.0,0.0,0,0.489904135465622,0.334207475185394,0.0,0.17588838934898401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.5833333333333,35.5833333333333,Developed,False,False,False,False,False,False,False,False,False,True,False
12092,118.0,132.0,40.0,7084.0,277.0,-49.0,326.0,207.0,39.0,207.0,1308.0,130.0,93.0,10.0,356.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.4166666666667,35.5833333333333,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,False
12101,152.0,130.0,38.0,7562.0,319.0,-19.0,338.0,247.0,105.0,247.0,1158.0,116.0,78.0,12.0,329.0,280.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7219209074974059,0.0,0.0,0.0,0.0,0.0,0.278079092502594,0.0,0.0,-80.0833333333333,35.5833333333333,Deciduous Forest,False,True,False,False,False,False,False,True,False,False,False
12106,154.0,127.0,38.0,7505.0,315.0,-15.0,330.0,248.0,107.0,248.0,1163.0,127.0,77.0,15.0,351.0,278.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0564846992492676,0.9435153007507321,0.0,0.0,0.0,0.0,0.0,0.0,-78.9166666666667,35.5833333333333,Mixed Forest,False,False,True,True,False,False,False,False,False,False,False
12108,155.0,127.0,38.0,7467.0,317.0,-13.0,330.0,249.0,109.0,249.0,1169.0,130.0,78.0,16.0,353.0,279.0,0.0,0.0,0,0.58549964427948,0.414500325918198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.5833333333333,35.5833333333333,Developed,False,False,False,False,False,False,False,False,False,True,False
12109,156.0,129.0,39.0,7429.0,318.0,-12.0,330.0,249.0,110.0,249.0,1179.0,134.0,77.0,17.0,359.0,278.0,0.0,0.0,0,0.0249434933066368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975056529045105,0.0,0.0,-78.4166666666667,35.5833333333333,Cultivated Crops,False,False,False,False,False,False,False,True,False,True,False
12111,157.0,129.0,39.0,7343.0,319.0,-9.0,328.0,249.0,113.0,249.0,1211.0,140.0,73.0,21.0,391.0,278.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8812057375907901,0.11879426985979101,0.0,-77.75,35.5833333333333,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,True
12117,167.0,87.0,31.0,6786.0,300.0,25.0,275.0,251.0,113.0,252.0,1349.0,152.0,83.0,16.0,401.0,315.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.4166666666667,35.5833333333333,Open Water,True,False,False,False,False,False,False,False,False,False,False
12130,162.0,141.0,39.0,7868.0,358.0,-2.0,360.0,80.0,193.0,266.0,178.0,27.0,3.0,44.0,48.0,58.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-115.75,35.4166666666667,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
12132,169.0,132.0,37.0,7860.0,361.0,11.0,350.0,87.0,201.0,273.0,186.0,28.0,3.0,43.0,51.0,58.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-115.25,35.4166666666667,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
12142,126.0,177.0,44.0,7862.0,325.0,-71.0,396.0,229.0,26.0,229.0,367.0,71.0,9.0,67.0,181.0,31.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-104.583333333333,35.4166666666667,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
12154,157.0,126.0,33.0,8716.0,342.0,-32.0,374.0,204.0,42.0,267.0,849.0,138.0,27.0,43.0,241.0,101.0,0.0,0.0,0,0.0,0.122072614729404,0.0,0.384335517883301,0.0,0.0,0.0,0.0,0.0,0.493591874837875,0.0,0.0,0.0,0.0,-97.5833333333333,35.4166666666667,Grassland/Herbaceous,False,False,False,False,False,True,False,False,False,True,False
12155,158.0,123.0,33.0,8668.0,339.0,-30.0,369.0,204.0,43.0,266.0,853.0,140.0,27.0,43.0,242.0,102.0,0.0,0.0,0,0.0,0.91682368516922,0.0,0.0831762924790382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.4166666666667,35.4166666666667,Developed,False,False,False,False,False,False,False,False,False,True,False
12162,159.0,134.0,36.0,8328.0,341.0,-29.0,370.0,158.0,48.0,263.0,1152.0,147.0,57.0,23.0,261.0,213.0,0.0,0.10760926455259301,0,0.0,0.133446529507637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42014533281326294,0.0,0.33879888057708696,0.0,-94.4166666666667,35.4166666666667,Pasture/Hay,True,False,False,False,False,False,True,False,False,True,True
12169,152.0,137.0,36.0,8174.0,335.0,-37.0,372.0,152.0,254.0,254.0,1236.0,140.0,68.0,19.0,265.0,269.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.75,35.4166666666667,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
12176,159.0,113.0,32.0,8462.0,330.0,-20.0,350.0,160.0,218.0,264.0,1267.0,132.0,73.0,20.0,257.0,332.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500098943710327,0.499901086091995,0.0,-90.0833333333333,35.4166666666667,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,True
12193,134.0,124.0,37.0,7704.0,298.0,-36.0,334.0,47.0,190.0,230.0,1489.0,163.0,91.0,15.0,337.0,405.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0338139608502388,0.9661860466003421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.25,35.4166666666667,Evergreen Forest,False,True,True,False,False,False,False,False,False,False,False
12207,101.0,124.0,39.0,6944.0,254.0,-60.0,314.0,99.0,107.0,188.0,1688.0,169.0,123.0,8.0,438.0,408.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.165366947650909,0.0,0.8346330523490909,0.0,0.0,0.0,0.0,0.0,0.0,-82.9166666666667,35.4166666666667,Mixed Forest,False,True,False,True,False,False,False,False,False,False,False
12208,109.0,127.0,39.0,6977.0,264.0,-54.0,318.0,107.0,67.0,197.0,1586.0,158.0,120.0,8.0,416.0,375.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.75,35.4166666666667,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,False
12209,125.0,134.0,40.0,7118.0,286.0,-42.0,328.0,215.0,45.0,215.0,1321.0,132.0,99.0,10.0,360.0,305.0,0.0,0.0,0,0.0762770995497704,0.0,0.0,0.0,0.0,0.0,0.0,0.0186284072697163,0.0,0.0,0.9050945043563839,0.0,0.0,0.0,-82.5833333333333,35.4166666666667,Pasture/Hay,False,False,False,True,False,False,True,False,False,True,False
